id,region,name,res1,res2,res3,res4,res5,res6
419,new_york,B. Smith's,379,653,644,163,608,86
420,new_york,The Assembly,536,409,184,100,238,639
421,new_york,Dolce,125,349,107,416,422,433
422,new_york,Play By Play,197,29,323,227,56,259
423,new_york,Estia,379,441,254,393,137,552
424,new_york,Boom,60,34,523,274,56,393
425,new_york,Jewel of India,556,620,496,661,611,603
426,new_york,DishS,675,490,124,526,515,136
427,new_york,Pisces,349,653,649,458,38,644
428,new_york,Water's Edge,418,620,563,428,116,260
429,new_york,Harry's at Hanover Square,341,7,316,590,578,528
430,new_york,Gabriel's,534,661,337,196,178,245
431,new_york,Dosanko,430,671,365,452,28,216
432,new_york,Voulez-Vous,431,422,474,233,646,379
433,new_york,L'Entrecote,461,458,644,167,653,17
434,new_york,Sloppy Louie's,0,12,202,216,607,599
435,new_york,Grand Ticino,349,125,604,458,320,416
436,new_york,Caffe Buon Gusto,306,240,266,314,472,439
437,new_york,Yamaguchi,161,126,525,130,346,121
438,new_york,Milano,337,597,551,31,196,86
439,new_york,Shabu Tatsu,312,337,538,529,393,133
440,new_york,Gus' Place,434,162,597,11,31,406
441,new_york,Cucina Della Fontana,60,513,295,531,278,641
442,new_york,Joe Allen,219,110,208,49,512,85
443,new_york,Park Avenue Country Club,29,560,197,46,227,278
444,new_york,McDonald's,546,133,408,653,379,62
445,new_york,Crepes Suzette,646,62,344,431,329,574
446,new_york,BOULEY,426,640,105,370,27,564
447,new_york,LA COTE BASQUE,640,426,105,627,27,418
448,new_york,Anche Vivolo,125,349,108,327,14,604
449,new_york,Health Pub,288,384,84,266,231,71
450,new_york,Fanelli's Cafe,60,219,278,396,227,565
451,new_york,Romeo Salta,392,262,239,362,155,337
452,new_york,Lolabelle,653,441,34,371,254,379
453,new_york,Le Rivage,152,107,461,458,349,653
454,new_york,Manganaro Grosseria Italiana,675,490,124,526,515,136
455,new_york,Barney Greengrass,427,216,132,365,541,166
456,new_york,Tenth Avenue Jukebox Bar,578,528,581,112,212,71
457,new_york,Cascabel,613,653,349,649,458,4
458,new_york,Hideaway,501,349,174,653,21,458
459,new_york,Yura,372,367,366,267,639,373
460,new_york,Royal Canadian Pancake,219,396,291,304,60,75
461,new_york,Nicola's,565,534,149,652,310,78
462,new_york,Umeda,645,31,337,141,626,538
463,new_york,Hamachi,150,444,596,141,300,287
464,new_york,Wilkinson's Seafood Cafe,337,192,255,459,31,70
465,new_york,Red River Grill,516,613,349,458,259,649
466,new_york,Petaluma,262,148,302,349,450,621
467,new_york,Henry's End,418,429,377,223,225,521
468,new_york,Maurya,339,149,170,306,522,84
469,new_york,Ennio and Michael,107,125,458,649,461,349
470,new_york,Tempo,142,437,294,223,226,469
471,new_york,The Polo,659,357,225,544,503,250
472,new_york,Darbar,661,616,337,645,369,159
473,new_york,Good Enough to Eat,44,78,652,288,496,565
474,new_york,Il Ponte Vecchio,436,91,487,233,586,170
475,new_york,LA CARAVELLE,357,307,199,659,426,428
476,new_york,Stick To Your Ribs BBQ,579,12,427,129,216,235
477,new_york,Louisiana Community Bar & Grill,635,379,653,163,62,241
478,new_york,Ben Benson's,524,10,86,626,595,31
479,new_york,Gascogne,52,661,422,503,226,153
480,new_york,Tennessee Mountain,48,479,145,390,56,599
481,new_york,Orologio,639,585,285,409,629,20
482,new_york,Benny's Burritos,398,207,438,523,247,75
483,new_york,Dakota Bar & Grill,219,60,278,133,396,560
484,new_york,Divino,233,125,642,171,170,329
485,new_york,Burger Heaven,166,430,452,318,179,541
486,new_york,Miracle Grill,379,121,516,126,601,343
487,new_york,Anarchy Cafe,409,585,82,217,629,639
488,new_york,A Pasta Place,170,240,171,439,84,472
489,new_york,Atomic Wings,106,166,0,648,319,333
490,new_york,Trois Jean,156,422,534,661,149,336
491,new_york,The Road House,134,398,334,519,380,12
492,new_york,PATSY'S PIZZA (Bklyn),522,101,17,53,284,316
493,new_york,Rolf's,103,108,13,121,408,43
494,new_york,Stephanie's,219,125,531,411,86,438
495,new_york,Lucy's Retired Surfers,219,291,109,607,60,396
496,new_york,Buono Tavola,184,82,324,328,572,217
497,new_york,Pho Pasteur Vietnam,582,59,251,0,559,269
498,new_york,Man Ray,379,163,62,46,635,241
499,new_york,Vittorio Cucina,349,125,571,457,586,450
500,new_york,Giambelli,608,308,667,91,249,232
501,new_york,Fresch,236,267,492,360,366,367
502,new_york,Mesa de Espana,62,379,254,37,439,163
503,new_york,Roettelle A.G.,125,379,621,206,62,653
504,new_york,Ten Kai,420,99,596,31,37,645
505,new_york,Jour et Nuit,46,56,621,422,379,644
506,new_york,La Boheme,649,146,359,41,392,584
507,new_york,Windows on India,360,454,639,236,154,492
508,new_york,Hunan Fifth Ave.,500,314,581,384,382,112
509,new_york,Eighteenth & Eighth,391,44,78,308,233,219
510,new_york,Primola,337,245,556,551,595,597
511,new_york,China Fun,519,65,427,579,523,607
512,new_york,IL MULINO,105,640,636,246,595,370
513,new_york,Ballato's                             ,436,233,329,487,91,646
514,new_york,Tango,231,471,122,104,71,284
515,new_york,Golden Unicorn,323,643,578,612,614,647
516,new_york,New Viet Huong,235,567,609,129,251,98
517,new_york,Il Vagabondo,452,641,252,295,234,531
518,new_york,Old Town Bar,60,227,49,278,421,54
519,new_york,LA RESERVE,576,199,659,640,620,246
520,new_york,La Petite Ferme,379,621,422,152,16,121
521,new_york,Vucciria,125,649,103,11,551,349
522,new_york,Uskudar,91,646,308,581,233,344
523,new_york,Thailand Restaurant,588,427,228,292,480,496
524,new_york,The Leopard,199,620,283,485,659,246
525,new_york,Barnes & Noble Cafe,271,454,637,409,389,585
526,new_york,Time Cafe,133,137,334,661,60,121
527,new_york,San Pietro,196,337,342,309,484,364
528,new_york,Isabella's,334,46,274,34,11,523
529,new_york,Houlihan's,297,20,238,606,454,455
530,new_york,The Algonquin Hotel,361,133,31,146,174,61
531,new_york,Girafe,485,661,226,620,294,260
532,new_york,Ahnell,138,603,349,169,644,556
533,new_york,Jim McMullen,369,565,61,146,133,642
534,new_york,La Mirabelle,156,369,661,554,541,107
535,new_york,Raoul's,379,612,661,133,52,644
536,new_york,Cantina,227,252,318,75,92,291
537,new_york,White Horse Tavern,219,54,85,421,110,49
538,new_york,Copeland's,241,203,163,86,379,99
539,new_york,Volare,329,233,306,439,646,440
540,new_york,MARK'S,659,357,446,225,418,283
541,new_york,Caffe Rosso,11,103,320,618,406,108
542,new_york,103 NYC,421,18,182,219,221,473
543,new_york,Canyon Road,379,601,138,281,163,126
544,new_york,Kinoko,91,562,391,646,344,622
545,new_york,Ecco-La,479,48,259,587,56,534
546,new_york,Hunan Balcony,219,291,134,493,222,518
547,new_york,Harley Davidson Cafe,409,389,637,271,454,81
548,new_york,Chantal Cafe,152,107,461,458,349,653
549,new_york,Il Giglio,337,309,245,186,364,597
550,new_york,Kurumazushi,496,565,149,336,300,98
551,new_york,Telephone Bar & Grill,219,396,60,75,252,109
552,new_york,Westway Diner,20,82,285,340,629,217
553,new_york,Menchanko-tei,156,216,132,427,565,471
554,new_york,Russian Samovar,608,653,87,408,635,206
555,new_york,McSorley's Old Ale House,303,606,409,238,111,20
556,new_york,Minetta Tavern,605,84,472,91,306,642
557,new_york,"ONE IF BY LAND, TIBS",418,659,620,225,501,564
558,new_york,The Cloister Cafe,259,621,156,46,56,278
559,new_york,Triple Eight Palace,91,608,562,475,112,233
560,new_york,Petes' Place,208,291,363,194,49,295
561,new_york,Bora,663,223,147,636,383,576
562,new_york,5 & 10 No Exaggeration,379,163,62,546,241,653
563,new_york,Fino,551,337,595,484,626,31
564,new_york,Omen,626,31,524,86,645,153
565,new_york,Po,637,628,639,136,373,81
566,new_york,Zucchero,48,479,472,56,436,439
567,new_york,Zig Zag,238,297,20,303,606,248
568,new_york,Rosemarie's,661,620,565,199,246,428
569,new_york,Valone's,578,452,323,252,54,396
570,new_york,Valone's,578,452,323,252,54,396
571,new_york,Pete's Tavern,219,60,75,252,396,110
572,new_york,Marumi,645,255,312,443,337,88
573,new_york,Trastevere 83,337,309,245,186,364,597
574,new_york,Ossie's Table,163,531,619,653,379,219
575,new_york,POST HOUSE,107,175,153,298,525,524
576,new_york,Shinwa (93),645,616,661,337,626,496
577,new_york,Mary Ann's,607,92,291,498,523,221
578,new_york,Inagiku,645,337,87,312,255,31
579,new_york,Rosolio,349,125,107,618,461,108
580,new_york,Edward Moran Bar & Grill,219,110,378,49,278,512
581,new_york,Positano,534,349,228,565,125,333
582,new_york,Quatorze Bis,422,152,379,617,293,62
583,new_york,Indies,379,62,163,441,46,241
584,new_york,Mr. Fuji's Tropicana,323,54,219,512,546,60
585,new_york,The Palm Court,501,26,169,21,206,652
586,new_york,One Hudson Cafe,43,422,83,649,458,461
587,new_york,Ararat Russe,158,572,675,526,515,136
588,new_york,Hudson Grill,163,62,379,653,542,613
589,new_york,Caffe Vivaldi,379,505,106,369,152,56
590,new_york,Fagiolini,48,479,472,56,436,439
591,new_york,Telly's Taverna,183,149,643,403,37,460
592,new_york,Cite Grille,422,543,649,589,107,146
593,new_york,20 Mott Street,519,129,398,579,493,117
594,new_york,Via Oretto,147,661,466,463,575,189
595,new_york,La Spaghetteria,441,371,254,608,439,30
596,new_york,Sirabella's,233,125,642,171,170,329
597,new_york,Chez Josephine,62,379,125,653,501,26
598,new_york,Victor's Cafe,565,441,439,222,134,653
599,new_york,Al Bustan,73,328,35,585,561,94
600,new_york,Supreme Macaroni Co.,531,641,528,48,452,578
601,new_york,BOS,647,628,454,639,492,352
602,new_york,Marti,625,492,372,81,367,366
603,new_york,Quartiere,274,46,334,523,34,134
604,new_york,McFeely's AmericanBistro,85,204,49,219,378,434
605,new_york,Pongsri Thai Restaurant,112,436,231,71,149,314
606,new_york,La Metairie,655,199,254,518,620,311
607,new_york,Mortimer's,323,49,54,512,132,396
608,new_york,Bangkok House,496,149,596,336,212,467
609,new_york,Tripoli,254,219,619,441,371,323
610,new_york,Christine's,427,106,308,216,579,483
611,new_york,Contrapunto,46,479,329,221,48,334
612,new_york,Stella del Mare,241,125,163,653,86,620
613,new_york,Passports,608,441,408,371,411,254
614,new_york,Pembroke Room,21,501,669,198,586,665
615,new_york,Villa Mosconi,436,233,329,487,91,646
616,new_york,Russell's American Grill,31,107,298,337,43,146
617,new_york,Cafe de Bruxelles,107,125,458,649,461,349
618,new_york,The Grange Hall,4,62,296,476,103,379
619,new_york,Le Pistou,226,375,422,52,661,437
620,new_york,Gage & Tollner,407,91,603,308,444,556
621,new_york,Roumeli Taverna,117,254,222,393,523,607
622,new_york,TriBeCa Grill,164,595,10,428,644,612
623,new_york,Cucina & Co.,452,671,438,234,132,252
624,new_york,Mezzanine Restaurant,371,644,34,289,1,586
625,new_york,Pierre's,125,653,62,379,408,26
626,new_york,India Pavilion,479,145,48,622,475,473
627,new_york,Take-Sushi,231,471,122,104,71,284
628,new_york,Avenue A,639,340,82,558,532,629
629,new_york,Mackinac Bar & Grill,133,13,43,565,379,30
630,new_york,Home,649,613,259,4,653,433
631,new_york,Lipstick Cafe,221,210,134,432,512,421
632,new_york,Gino,233,125,642,171,170,329
633,new_york,Mamma Leone's,219,169,252,452,323,531
634,new_york,Asti,578,110,452,252,528,440
635,new_york,Carosello,125,349,461,453,107,450
636,new_york,Marylou's,30,34,514,43,174,653
637,new_york,Paradis Barcelona,126,121,160,635,119,16
638,new_york,La Chandelle,167,410,587,149,84,581
639,new_york,Universal Grill,344,646,329,121,108,487
640,new_york,Mughlai,671,438,661,452,132,219
641,new_york,La Mediterranee,536,340,585,73,93,367
642,new_york,Grappino,349,125,604,458,320,416
643,new_york,Prix Fixe,653,458,461,107,349,4
644,new_york,Park Bistro,144,52,226,655,428,137
645,new_york,Patzo,578,573,259,135,641,632
646,new_york,Adrienne,485,199,620,659,246,357
647,new_york,Hamburger Harry's,449,637,271,93,656,248
648,new_york,Chin Chin,626,524,603,162,563,86
649,new_york,Peacock Alley,485,627,169,199,501,283
650,new_york,Basta Pasta,11,618,160,103,342,535
651,new_york,Silk Road Palace,263,427,210,579,42,547
652,new_york,Bangkok Cuisine,112,436,231,71,149,314
653,new_york,PARK AVENUE CAFE,636,644,576,370,223,603
654,new_york,Le Taxi,409,585,454,340,374,639
655,new_york,ARCADIA,370,428,307,620,244,659
656,new_york,Embers,444,183,344,17,309,407
657,new_york,Cornelia Street Cafe,152,608,320,507,506,177
658,new_york,Brunetta's,605,233,487,642,565,440
659,new_york,Nanni's,172,115,88,98,403,609
660,new_york,Vincent's,91,240,587,545,266,306
661,new_york,Five Oaks,635,496,653,219,501,26
662,new_york,Dallas BBQ,252,75,573,219,133,398
663,new_york,Lanza Restaurant,271,136,637,470,373,243
664,new_york,Apple Restaurant,498,118,182,18,623,390
665,new_york,Coconut Grill,219,110,378,512,49,573
666,new_york,The Ballroom,565,653,163,608,441,501
667,new_york,Cinquanta (aka 50),556,240,439,440,329,387
668,new_york,Jerry's,44,541,95,497,493,117
669,new_york,Great American Health Bar,365,508,79,179,430,462
670,new_york,Michael's,370,428,242,620,199,307
671,new_york,Harry Cipriani,485,556,283,244,495,636
672,new_york,LES CELEBRITES,640,105,564,426,307,27
673,new_york,Bill's Gay 90's,85,252,331,54,363,497
674,new_york,Mingala Burmese,48,479,145,390,56,599
675,new_york,Empire Szechuan,523,398,493,216,219,483
676,new_york,Ipanema,454,409,629,81,366,492
677,new_york,Ponticello,294,337,659,244,597,469
678,new_york,Duane Park Cafe,337,551,309,603,196,364
679,new_york,Est Est Est,349,125,604,458,320,416
680,new_york,Harbour Lights,501,518,21,30,371,603
681,new_york,Pappardella,46,329,259,95,18,498
682,new_york,Baraonda,259,349,621,56,46,334
683,new_york,Triplet's Roumanian,653,619,125,501,439,254
684,new_york,Dolcetto,373,81,236,639,628,492
685,new_york,Paola's,294,428,10,260,466,576
686,new_york,Piccolino,134,472,266,436,439,587
687,new_york,Sotto Cinque,573,179,106,671,380,207
688,new_york,Elaine's,252,219,573,396,75,334
689,new_york,French Roast Cafe,60,227,278,156,512,194
690,new_york,Broome Street Bar,425,219,25,291,49,194
691,new_york,Rusty Staub's on Fifth,652,288,310,565,78,336
692,new_york,Trattoria Siciliana,675,585,634,136,629,628
693,new_york,Istanbul Cuisine,94,74,158,124,515,136
694,new_york,Il Vigneto,492,628,373,81,236,639
695,new_york,Symphony Cafe,21,450,649,516,653,343
696,new_york,Itcho,37,141,287,609,88,597
697,new_york,Osso Buco,329,233,306,439,646,440
698,new_york,Hunan Garden,176,427,579,519,237,483
699,new_york,Soup Burg,318,430,179,133,207,445
700,new_york,Supper Club,501,60,219,620,409,109
701,new_york,Chelsea Grill,393,635,30,441,433,191
702,new_york,MITALI EAST                           ,149,565,288,534,336,310
703,new_york,Chelsea Central,461,349,16,649,107,653
704,new_york,Stellina,46,479,329,221,48,334
705,new_york,Perk's Fine Cuisine,379,62,163,635,653,206
706,new_york,Raoul's on Varick,107,125,458,649,461,349
707,new_york,Tina's,48,668,275,145,479,547
708,new_york,Levana,422,293,461,355,543,542
709,new_york,Tommy Tang's,616,638,661,31,551,534
710,new_york,Elias Corner,643,337,403,212,70,598
711,new_york,Knickerbocker,441,565,653,371,379,86
712,new_york,El Faro,591,222,34,160,134,529
713,new_york,Bubby's,541,106,427,216,219,483
714,new_york,Il Ponte,125,349,461,453,107,450
715,new_york,New Deal,422,653,125,650,649,13
716,new_york,Paris Commune,379,574,62,121,43,160
717,new_york,Mr. Tang,441,30,393,614,552,571
718,new_york,Cite,661,70,413,653,130,379
719,new_york,Beijing Duck House,519,435,427,176,579,0
720,new_york,Grove,492,373,675,236,267,628
721,new_york,Thai Chef,652,623,427,452,51,275
722,new_york,Arturo's Pizzeria,398,334,117,493,252,573
723,new_york,The Water Club,620,501,653,163,379,62
724,new_york,RAINBOW ROOM,640,418,105,620,501,370
725,new_york,May We,126,121,293,119,16,635
726,new_york,Twigs,436,314,240,384,472,266
727,new_york,Landmark Tavern,126,62,308,121,545,130
728,new_york,Lamarca,12,228,237,483,498,427
729,new_york,Sambuca,306,240,266,314,472,439
730,new_york,Metropolis Cafe,501,635,1,21,379,653
731,new_york,Cucina & Co.                          ,551,661,534,556,616,125
732,new_york,Chicken Chef,497,438,36,491,318,462
733,new_york,Rose Cafe,516,422,107,13,119,152
734,new_york,Canton,496,616,149,565,311,310
735,new_york,Presto's,578,573,295,25,641,219
736,new_york,Moreno,302,422,125,621,450,148
737,new_york,Chez Michallet,199,503,226,620,627,246
738,new_york,California Burrito Co.,369,541,333,216,380,106
739,new_york,Gingerty,91,608,436,562,276,581
740,new_york,Mayfair,91,341,281,13,396,397
741,new_york,Vinnie's Pizza,334,5,573,252,134,398
742,new_york,Kitchen Club,4,83,437,356,244,571
743,new_york,Frontiere,613,259,4,126,349,649
744,new_york,La Petite Auberge,152,107,461,458,349,653
745,new_york,Pasta Lovers,573,252,234,334,221,75
746,new_york,Iso,502,538,337,128,484,645
747,new_york,John's Pizzeria,541,380,166,216,369,671
748,new_york,Corrado,605,440,288,472,642,306
749,new_york,Serendipity 3,334,133,507,146,134,523
750,new_york,Grotta Azzurra,134,642,498,478,349,482
751,new_york,Jane Street Seafood Cafe,300,603,86,99,205,643
752,new_york,Silver Swan,329,91,219,512,46,110
753,new_york,Flying Fish,135,512,438,110,573,113
754,new_york,Sequoia,163,379,62,653,408,441
755,new_york,Amsterdam's,132,671,452,438,632,219
756,new_york,Keewah Yen,33,263,121,43,13,209
757,new_york,Ernie's,573,252,109,75,219,207
758,new_york,Cafe Word of Mouth,48,479,145,390,56,599
759,new_york,Yaffa Cafe,585,340,409,629,20,217
760,new_york,Rocking Horse Mexican Cafe,48,479,145,390,56,599
761,new_york,Lobster Box,221,334,498,102,95,44
762,new_york,Perretti Italian Cafe,675,490,124,526,515,136
763,new_york,Turkish Kitchen,434,144,375,575,203,241
764,new_york,Loui Loui,639,585,340,629,409,20
765,new_york,LE PERIGORD,199,283,307,620,356,659
766,new_york,Lola,441,653,125,254,30,371
767,new_york,The Coach House,407,308,337,645,186,192
768,new_york,East,91,436,122,339,48,149
769,new_york,Ottomanelli's Cafe,219,179,227,60,252,396
770,new_york,Tevere 84,506,209,392,618,302,155
771,new_york,Brother Jimmy's BBQ,227,216,221,671,546,421
772,new_york,The Box Tree,418,659,640,226,199,225
773,new_york,Ferrier,60,379,274,46,219,644
774,new_york,Cafe Un Deux Trois,674,489,497,641,388,75
775,new_york,Meriken,161,126,525,130,346,121
776,new_york,Bella Donna,427,12,176,221,18,228
777,new_york,Coming Or Going,652,44,565,78,541,284
778,new_york,Saranac,219,133,227,252,318,560
779,new_york,SHUN LEE PALACE,10,428,661,255,524,175
780,new_york,Bello,490,180,675,499,637,634
781,new_york,La Barca,232,249,608,667,308,160
782,new_york,Andalousia (fka Lotfe's),35,639,366,454,492,628
783,new_york,Taormina,349,125,604,458,320,416
784,new_york,Hi-Life Bar and Grill,54,512,421,197,323,49
785,new_york,Moran's,497,396,49,110,378,208
786,new_york,Sakura of Japan,270,675,536,526,124,515
787,new_york,7th Regiment Mess,512,49,109,421,489,17
788,new_york,Cucina Stagionale,134,334,523,117,219,252
789,new_york,Azzurro,534,349,228,565,125,288
790,new_york,L'Ecole,142,375,556,86,356,465
791,new_york,Break for the Border,425,219,25,291,49,194
792,new_york,Jade Palace,48,500,170,382,149,479
793,new_york,Follonico,337,406,551,31,597,595
794,new_york,Da Silvano,262,457,148,302,450,293
